z Tu Tv Tw
4.925000000000000000e+02 1.023611791164283316e-15 1.101556155507901071e-14 -1.537120787747125729e-12
4.950000000000000000e+02 3.170226210675119129e-16 6.587513310626963597e-15 -8.959427748290584651e-13
4.975000000000000000e+02 1.007024796198013614e-16 3.415298399791078465e-15 -4.832891703225325227e-13
5.000000000000000000e+02 -7.117417162494487995e-17 1.491581865456288715e-15 -2.319134389020920738e-13
5.025000000000000000e+02 -7.899895138095211161e-17 5.656737273995766253e-16 -1.004099337321151403e-13
5.050000000000000000e+02 -4.102406510160449007e-17 1.593688391646411442e-16 -3.783851458167364608e-14
5.075000000000000000e+02 -1.273424978985487647e-17 3.344932640634098816e-17 -1.246119511339198427e-14
5.100000000000000000e+02 -2.743993298563016516e-18 3.369648633186300153e-18 -3.230258760065493580e-15
5.125000000000000000e+02 -2.390228664081107065e-19 -5.373866114846065958e-20 -5.692292725721755615e-16
5.150000000000000000e+02 -1.262459822171456934e-21 -2.637299650199076978e-20 -5.007091177182794678e-17
5.175000000000000000e+02 1.001564737886528358e-22 -1.377627815929560440e-22 -1.004314335243022799e-18
5.200000000000000000e+02 7.054923291431242492e-25 1.629464283671439880e-24 -2.669350728128830049e-22
5.225000000000000000e+02 1.438240510453671859e-26 3.642642676496650975e-26 -1.015376366084751655e-23
5.250000000000000000e+02 1.289202051409072539e-27 -1.817734542685610034e-27 -1.087556375547774866e-24
5.275000000000000000e+02 8.075013231241232807e-29 -8.995022518007642764e-29 -2.899328878043551371e-25
5.300000000000000000e+02 -1.718288245012731467e-31 1.108360769526078563e-29 -8.260129773865280248e-26
5.325000000000000000e+02 -5.210772535317299109e-31 2.622089805092269361e-30 -2.338066234442062950e-26
5.350000000000000000e+02 1.422699462434329518e-32 1.394447898203155390e-31 -6.223928976844242192e-27
5.375000000000000000e+02 1.551804743933310067e-32 -1.063986004402548696e-32 -1.592923882594184588e-27
5.400000000000000000e+02 4.378156998328946841e-33 -2.786427984988359851e-33 -3.847253140758244022e-28
5.425000000000000000e+02 9.157182557031635791e-34 -2.277605747141287148e-34 -8.952862360714523512e-29
5.450000000000000000e+02 2.001810146050040094e-34 -1.575119518954449548e-35 -1.966272319806269637e-29
5.475000000000000000e+02 3.529941826197175929e-35 -1.218191868701163407e-36 -4.157061839655107404e-30
5.500000000000000000e+02 6.363450584469573124e-36 -2.827455425929967646e-37 -8.298120928777521916e-31
5.525000000000000000e+02 9.115349421723901249e-37 3.438116760122819414e-38 -1.594418362124240899e-31
5.550000000000000000e+02 1.355494506301060041e-37 1.428305272197628437e-38 -2.896289136110051359e-32
5.575000000000000000e+02 1.593630255441356076e-38 4.541603382251437568e-39 -5.066095545428475083e-33
5.600000000000000000e+02 1.902794661613326655e-39 7.114070854427742125e-40 -8.390768179645484258e-34
5.625000000000000000e+02 1.670451689227966159e-40 1.010421799082657010e-40 -1.338688313967686309e-34
5.650000000000000000e+02 1.298789155012257136e-41 9.587060518832286875e-42 -2.025449596052537324e-35
5.675000000000000000e+02 6.025874273816587319e-43 6.930243330326378439e-43 -2.952622996325045245e-36
5.700000000000000000e+02 6.225480535758165845e-45 3.014795616852855126e-44 -4.087806345285862372e-37
5.725000000000000000e+02 -1.425883771833526874e-45 -2.517140784309503077e-46 -5.455168723000956063e-38
5.750000000000000000e+02 -8.651642316411047541e-47 -1.471589033559574342e-46 -7.025787599129334364e-39
5.775000000000000000e+02 1.132484766235216844e-47 -1.565811745570072831e-47 -1.505478583792456824e-39
5.800000000000000000e+02 3.697475285027556078e-47 -1.999883677479866669e-47 -4.208353002820368419e-39
5.825000000000000000e+02 1.728935366871573941e-46 -8.687520393594706015e-47 -2.598662884055398662e-38
5.850000000000000000e+02 1.072424465593175503e-45 -6.171160740609655937e-46 -1.655614896625077857e-37
5.875000000000000000e+02 5.323830184873578582e-45 -2.917437087034526743e-45 -1.069406247260878380e-36
5.900000000000000000e+02 3.471629538783478891e-44 -2.085376347509277716e-44 -6.947141564361705678e-36
5.925000000000000000e+02 1.699055497558640679e-43 -9.568550656221186851e-44 -4.563212335797342899e-35
5.950000000000000000e+02 1.103184697525234024e-42 -6.790649532648352313e-43 -3.001921389232532520e-34
5.975000000000000000e+02 5.383634196361579317e-42 -3.203252159971923732e-42 -1.988849969053035855e-33
6.000000000000000000e+02 4.343671202758671284e-41 -2.627452768739536154e-41 -1.311851719168811877e-32
6.025000000000000000e+02 3.574674138282190036e-40 -1.840992716796120280e-40 -8.663235811439675034e-32
6.050000000000000000e+02 3.012708574946449248e-39 -1.571124943812587811e-39 -5.651303300200553307e-31
6.075000000000000000e+02 -1.218112377037470050e-38 8.070836862642479392e-39 -3.661041264586243061e-30
6.100000000000000000e+02 -6.617523605340546414e-37 3.265796876110749915e-37 -2.319122674502577113e-29
6.125000000000000000e+02 -7.856331851522988303e-36 3.585705067654953570e-36 -1.443045601259379118e-28
6.150000000000000000e+02 -7.581959037537903251e-36 9.003069578169987722e-36 -8.667564687477329635e-28
6.175000000000000000e+02 1.476194937928259253e-33 -7.560045739692852669e-34 -5.041489695192347218e-27
6.200000000000000000e+02 2.053050863179708829e-32 -1.165906906803643766e-32 -2.786590044546222416e-26
6.225000000000000000e+02 6.419758427675350187e-32 -3.490284744144856947e-32 -1.464392934587724775e-25
6.250000000000000000e+02 -3.814308820527275373e-31 2.003810562426922028e-31 -7.163218378505824257e-25
6.275000000000000000e+02 -1.004005850407618350e-29 4.571973838048189952e-30 -3.230881876620597448e-24
6.300000000000000000e+02 -9.676279104844843956e-29 3.948274264389584292e-29 -1.304049081108362350e-23
6.325000000000000000e+02 -2.638016368218992978e-28 8.169547600480551170e-29 -3.263797381594708949e-22
6.350000000000000000e+02 -3.527444092093081047e-26 1.393612795725432099e-26 -4.373698352391167280e-20
6.375000000000000000e+02 -2.044430641110473931e-24 -7.731382149489805043e-25 -3.707792559464792854e-18
6.400000000000000000e+02 -2.777581628725829004e-21 1.235907113493255639e-21 -8.460405638533351923e-16
6.425000000000000000e+02 3.158171014165344198e-22 -4.853828877987434856e-22 -1.038975754323141965e-13
6.450000000000000000e+02 2.507646273062015049e-27 2.070035326501335660e-27 -3.766207847527743280e-12
6.475000000000000000e+02 2.717541087776919763e-32 4.511471597351740155e-29 -5.414856255653921242e-11
6.500000000000000000e+02 -1.034445935635581313e-27 -1.810145021507966523e-27 -2.902016483328659683e-10
6.525000000000000000e+02 -1.115730236593917417e-27 -4.718984288365613823e-27 -5.725595591959726279e-10
6.550000000000000000e+02 -1.042821734828659005e-27 -7.780928987304044575e-27 -6.659819006837483169e-10
6.575000000000000000e+02 -1.119388081538809696e-27 -5.907243790463218750e-27 -6.559207883798747971e-10
6.600000000000000000e+02 -1.159109244142842200e-27 1.579122368435825412e-26 -6.428954642267029507e-10
6.625000000000000000e+02 -1.467403653416055755e-27 -2.151695642721716716e-26 -6.404070119924004549e-10
6.650000000000000000e+02 -1.034968217536519558e-27 1.358137772616338373e-26 -6.407922094075196215e-10
6.675000000000000000e+02 -9.783288328840007439e-28 2.447326055435227029e-26 -6.410391811482481392e-10
6.700000000000000000e+02 -1.141668902862487387e-27 -3.942778015017362181e-26 -6.410638502782276212e-10
6.725000000000000000e+02 -5.428877126202498669e-28 1.224917126530770859e-27 -6.410530843639745871e-10
6.750000000000000000e+02 -6.259355459668015581e-28 1.884953674706135009e-26 -6.410486431252432591e-10
6.775000000000000000e+02 -7.208531217479650364e-28 -4.479938594676591942e-26 -6.410473376697808403e-10
